Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,IW4-0626-0-CHAN-1,IW4-0626-0-CHAN-2,IW4-0626-0-CHAN-3,IW4-0626-0-CHAN-4,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
71.27,-0.608139038,-1.039855957,-1.018852234,-0.002534564,-0.249206543,-0.842498779,-0.347702026,-0.240844727,,,,,-0.888961792,-0.667606354,-0.367271423,-0.860641479,-0.959255219,-0.652669907,-0.996154785,-0.800234318,-0.609638214,-0.64553833,-0.622009277,-0.982208252,-0.867958069,-1.099143982,-1.268611908,-0.716308594,-0.987976074,-1.168315887,-0.003075497,-0.00235836
71.28,-0.627792358,-1.046203613,-0.995557308,-0.002544338,-0.246765137,-0.809295654,-0.391723633,-0.233093262,,,,,-0.893920898,-0.685127258,-0.361221313,-0.870475769,-0.90940094,-0.615816116,-0.967819214,-0.763399601,-0.613433838,-0.666793823,-0.573608398,-0.989395142,-0.899177551,-1.100410461,-1.25415802,-0.670227051,-1.029083252,-1.201137543,-0.003088258,-0.002352355
71.29,-0.651138306,-1.071777344,-0.972262383,-0.002542834,-0.254089355,-0.791412354,-0.44581604,-0.247253418,,,,,-0.859222412,-0.689170837,-0.360015869,-0.864334106,-0.859546661,-0.596796036,-0.962890625,-0.730374813,-0.603309631,-0.671798706,-0.582275391,-1.00138855,-0.869155884,-1.05758667,-1.246936798,-0.692626953,-1.104919434,-1.203662872,-0.003095765,-0.002340345
71.3,-0.687988281,-1.081970215,-0.972262383,-0.002526293,-0.263885498,-0.811828613,-0.416877747,-0.274291992,,,,,-0.830749512,-0.701305389,-0.330963135,-0.876617432,-0.836444855,-0.625328064,-0.960418701,-0.649084091,-0.598245621,-0.664291382,-0.620727539,-0.95463562,-0.811531067,-1.033668518,-1.307155609,-0.700500488,-1.05480957,-1.15568924,-0.003088258,-0.002338844
71.31,-0.672027588,-1.083251953,-1.012722015,-0.002539075,-0.251678467,-0.837371826,-0.376625061,-0.251159668,,,,,-0.859222412,-0.718826294,-0.344276428,-0.863098145,-0.80361557,-0.62770462,-0.962890625,-0.616060257,-0.605840683,-0.639297485,-0.610778809,-0.929450989,-0.829536438,-1.039955139,-1.337268829,-0.674194336,-1.003387451,-1.146854401,-0.003086006,-0.002341096
71.32,-0.62902832,-1.046203613,-1.010270119,-0.002537571,-0.265167236,-0.859100342,-0.380401611,-0.251159668,,,,,-0.885253906,-0.695911407,-0.376945496,-0.838508606,-0.780513763,-0.6229496,-0.960418701,-0.640192986,-0.615966797,-0.639297485,-0.58972168,-0.96661377,-0.861953735,-1.023597717,-1.261386871,-0.676818848,-1.026519775,-1.179676056,-0.003089759,-0.002341096
71.33,-0.635177612,-1.006591797,-0.952645302,-0.002511256,-0.292114258,-0.88079834,-0.435752869,-0.244689941,,,,,-0.885253906,-0.6770401,-0.379371643,-0.866783142,-0.799968719,-0.62770462,-0.962890625,-0.598277092,-0.605840683,-0.664291382,-0.602111816,-0.99899292,-0.872756958,-1.033668518,-1.256565094,-0.670227051,-1.031646729,-1.197349548,-0.003086757,-0.002344098
71.34,-0.664642334,-0.996398926,-0.947741032,-0.002522534,-0.281097412,-0.833557129,-0.44581604,-0.213745117,,,,,-0.886489868,-0.713436127,-0.375740051,-0.861869812,-0.758625031,-0.632459641,-0.944396973,-0.506825924,-0.603309631,-0.680541992,-0.628173828,-0.997787476,-0.870361328,-1.066398621,-1.348106384,-0.633300781,-1.023956299,-1.189777374,-0.003074746,-0.002341847
71.35,-0.669555664,-1.023254395,-0.993105412,-0.002544338,-0.281097412,-0.779907227,-0.389205933,-0.269165039,,,,,-0.886489868,-0.732307434,-0.379371643,-0.868011475,-0.720932007,-0.611063004,-0.906188965,-0.511906147,-0.646345139,-0.651794434,-0.644348145,-0.969024658,-0.839141846,-1.039955139,-1.355335236,-0.632019043,-1.052215576,-1.204925537,-0.003073995,-0.002335842
71.36,-0.651138306,-1.065368652,-1.006591797,-0.002531556,-0.303100586,-0.839935303,-0.382919312,-0.312927246,,,,,-0.893920898,-0.69726181,-0.386627197,-0.909805298,-0.747680664,-0.561134338,-0.95425415,-0.54238987,-0.653942108,-0.618041992,-0.655456543,-0.946235657,-0.841545105,-1.012260437,-1.319202423,-0.657043457,-1.018798828,-1.177150726,-0.003081502,-0.002347101
71.37,-0.664642334,-1.059020996,-0.991878986,-0.002518774,-0.284759521,-0.853973389,-0.391723633,-0.260131836,,,,,-0.874099731,-0.685127258,-0.385421753,-0.861869812,-0.70998764,-0.554000854,-1.019577026,-0.47507143,-0.618497849,-0.63053894,-0.643066406,-0.95463562,-0.872756958,-1.024848938,-1.336063385,-0.63458252,-0.966125488,-1.110244751,-0.003071743,-0.002347851
71.38,-0.687988281,-1.065368652,-0.973488331,-0.002521782,-0.270019531,-0.744171143,-0.385429382,-0.22277832,,,,,-0.838180542,-0.720176697,-0.382995605,-0.859413147,-0.673511505,-0.581342697,-0.978912354,-0.433155537,-0.621030807,-0.631790161,-0.61328125,-0.971420288,-0.823532104,-1.026107788,-1.338474274,-0.605651855,-1.016235352,-1.150642395,-0.003064237,-0.002335091
71.39,-0.641311646,-1.083251953,-0.951419353,-0.002527045,-0.285980225,-0.733947754,-0.384178162,-0.229248047,,,,,-0.850570679,-0.752529144,-0.378166199,-0.954055786,-0.680805206,-0.563510895,-0.935760498,-0.444587708,-0.631156921,-0.625534058,-0.618286133,-0.958229065,-0.753898621,-0.994628906,-1.337268829,-0.629333496,-1.027801514,-1.201137543,-0.003082253,-0.002349353
71.4,-0.605682373,-1.079406738,-0.964905739,-0.002540579,-0.285980225,-0.815673828,-0.366569519,-0.24987793,,,,,-0.864181519,-0.752529144,-0.360015869,-0.928245544,-0.616363525,-0.525470734,-0.956710815,-0.393780708,-0.648878098,-0.660552979,-0.645568848,-0.953430176,-0.762298584,-0.963142395,-1.326431274,-0.649108887,-1.022644043,-1.177150726,-0.00309051,-0.002353856
71.41,-0.648681641,-1.098571777,-0.988201141,-0.002544338,-0.298248291,-0.778656006,-0.37285614,-0.27947998,,,,,-0.87286377,-0.728263855,-0.376945496,-0.870475769,-0.533676147,-0.538547516,-0.9480896,-0.351865768,-0.679256439,-0.673049927,-0.63684082,-0.973815918,-0.775512695,-0.955581665,-1.285480499,-0.653076172,-1.072784424,-1.164527893,-0.003076998,-0.002335842
71.42,-0.672027588,-1.090942383,-0.977166653,-0.002530804,-0.322723389,-0.705871582,-0.384178162,-0.253723145,,,,,-0.891433716,-0.703998566,-0.393890381,-0.924560547,-0.542190552,-0.558757782,-0.927139282,-0.373458385,-0.664068222,-0.665542603,-0.638122559,-0.975006104,-0.762298584,-0.960617065,-1.299930573,-0.651794434,-1.039367676,-1.162002563,-0.003073995,-0.002340345
71.43,-0.669555664,-1.079406738,-0.979618549,-0.002526293,-0.30557251,-0.75692749,-0.361534119,-0.220214844,,,,,-0.881530762,-0.712089539,-0.352752686,-0.938079834,-0.567726135,-0.531414032,-0.95425415,-0.358215809,-0.657737732,-0.666793823,-0.656677246,-0.965423584,-0.751495361,-0.975738525,-1.301132202,-0.612243652,-1.000823975,-1.169578552,-0.003083003,-0.002347101
71.44,-0.681838989,-1.066650391,-0.973488331,-0.002530053,-0.270019531,-0.828460693,-0.376625061,-0.264038086,,,,,-0.895172119,-0.716133118,-0.351539612,-0.879081726,-0.510574341,-0.500507355,-0.964111328,-0.320111275,-0.695713043,-0.634292603,-0.609558105,-0.958229065,-0.738288879,-0.989585876,-1.25415802,-0.583190918,-1.014953613,-1.174625397,-0.003080001,-0.002338094
71.45,-0.672027588,-0.998962402,-0.947741032,-0.002533812,-0.263885498,-0.811828613,-0.424423218,-0.282043457,,,,,-0.897644043,-0.701305389,-0.397514343,-0.858177185,-0.427890778,-0.466032028,-0.943161011,-0.316300869,-0.674194336,-0.606781006,-0.58972168,-0.958229065,-0.740684509,-0.992103577,-1.291500092,-0.576660156,-0.989257813,-1.162002563,-0.003070992,-0.002344098
71.46,-0.669555664,-1.002807617,-0.955097675,-0.002537571,-0.279846191,-0.805450439,-0.394241333,-0.256286621,,,,,-0.831970215,-0.718826294,-0.381790161,-0.877845764,-0.42181015,-0.437501907,-0.949325562,-0.320111275,-0.628623962,-0.625534058,-0.648071289,-0.967819214,-0.733482361,-1.004699707,-1.355335236,-0.597717285,-1.011077881,-1.165790558,-0.003084505,-0.002353856
71.47,-0.678161621,-1.04498291,-0.972262383,-0.00253306,-0.259033203,-0.836090088,-0.359008789,-0.262756348,,,,,-0.834472656,-0.713436127,-0.337020874,-0.902427673,-0.442481995,-0.451766968,-0.978912354,-0.308679581,-0.669130325,-0.681793213,-0.638122559,-0.985794067,-0.711875916,-1.024848938,-1.340881348,-0.670227051,-1.039367676,-1.178413391,-0.003094263,-0.002347851
71.48,-0.63394165,-0.997680664,-0.982070923,-0.002527797,-0.227142334,-0.813110352,-0.409332275,-0.29107666,,,,,-0.911270142,-0.667606354,-0.362426758,-0.886451721,-0.399925232,-0.454145432,-1.006027222,-0.260413647,-0.718496323,-0.680541992,-0.615783691,-1.004981995,-0.73588562,-1.033668518,-1.327632904,-0.649108887,-1.000823975,-1.189777374,-0.003080001,-0.002347101
71.49,-0.593399048,-0.965698242,-0.971036434,-0.002528549,-0.250427246,-0.770965576,-0.418136597,-0.289794922,,,,,-0.918701172,-0.679737091,-0.401145935,-0.852035522,-0.371955872,-0.454145432,-1.015884399,-0.266764641,-0.694446564,-0.616775513,-0.651733398,-0.996582031,-0.775512695,-1.005958557,-1.324020386,-0.575317383,-1.040649414,-1.206188202,-0.003083754,-0.0023456
71.5,-0.602005005,-0.978515625,-0.962453842,-0.002532308,-0.282287598,-0.795257568,-0.382919312,-0.24597168,,,,,-0.884002686,-0.725570679,-0.360015869,-0.885223389,-0.37317276,-0.46959877,-1.007247925,-0.331542492,-0.65520668,-0.651794434,-0.631896973,-0.988204956,-0.737083435,-0.954330444,-1.283065796,-0.621459961,-1.094604492,-1.191040039,-0.00309051,-0.002337343
71.51,-0.615509033,-0.970825195,-0.978392601,-0.002527797,-0.277435303,-0.832275391,-0.398010254,-0.239501953,,,,,-0.87286377,-0.716133118,-0.339439392,-0.919639587,-0.36101532,-0.445823669,-0.991226196,-0.289627552,-0.650144577,-0.69303894,-0.625671387,-1.004981995,-0.679458618,-0.943000793,-1.286678314,-0.618774414,-1.041931152,-1.15190506,-0.003070242,-0.002338094
71.52,-0.617965698,-0.996398926,-0.968584061,-0.002516519,-0.272491455,-0.791412354,-0.396751404,-0.275634766,,,,,-0.856750488,-0.695911407,-0.362426758,-0.868011475,-0.379253387,-0.406593323,-0.983840942,-0.224848747,-0.680522919,-0.646789551,-0.702636719,-0.988204956,-0.680656433,-0.958106995,-1.322814941,-0.517272949,-0.987976074,-1.154426575,-0.003060483,-0.002340345
71.53,-0.621643066,-1.04107666,-0.96367979,-0.002521782,-0.274963379,-0.759490967,-0.37537384,-0.282043457,,,,,-0.846862793,-0.712089539,-0.322502136,-0.8409729,-0.370742798,-0.364988327,-0.959182739,-0.243901253,-0.699508667,-0.618041992,-0.712524414,-0.955825806,-0.678253174,-0.960617065,-1.299930573,-0.559509277,-0.98538208,-1.162002563,-0.003066489,-0.002341096
71.54,-0.620422363,-0.967041016,-0.971036434,-0.002536819,-0.246765137,-0.777374268,-0.379142761,-0.258850098,,,,,-0.869140625,-0.737701416,-0.31161499,-0.882759094,-0.347637177,-0.355478287,-0.91973877,-0.262953758,-0.661535263,-0.624298096,-0.657958984,-0.984603882,-0.67225647,-0.971954346,-1.281864166,-0.620117188,-1.039367676,-1.127918243,-0.003070992,-0.002338844
71.55,-0.593399048,-0.909545898,-0.947741032,-0.002543586,-0.232055664,-0.749267578,-0.361534119,-0.244689941,,,,,-0.895172119,-0.730960846,-0.357589722,-0.896286011,-0.367095947,-0.413726807,-0.933303833,-0.222308636,-0.642547607,-0.644287109,-0.665405273,-0.989395142,-0.680656433,-0.966918945,-1.328838348,-0.542358398,-1.079223633,-1.130443573,-0.003073245,-0.002342597
71.56,-0.589706421,-0.998962402,-0.926898479,-0.002544338,-0.2578125,-0.742889404,-0.364051819,-0.262756348,,,,,-0.896392822,-0.699954987,-0.374534607,-0.912261963,-0.330615997,-0.413726807,-0.989990234,-0.193094254,-0.667865753,-0.653030396,-0.685241699,-0.958229065,-0.661445618,-0.949295044,-1.360153198,-0.509399414,-1.047058105,-1.173366547,-0.003075497,-0.002354607
71.57,-0.637619019,-1.015563965,-0.924446106,-0.002537571,-0.263885498,-0.832275391,-0.399269104,-0.256286621,,,,,-0.870391846,-0.681083679,-0.387832642,-0.929473877,-0.272251129,-0.361421585,-0.99369812,-0.221038818,-0.657737732,-0.639297485,-0.629394531,-1.00138855,-0.675857544,-0.943000793,-1.336063385,-0.555541992,-1.039367676,-1.182201385,-0.003076998,-0.00234635
71.58,-0.654815674,-0.986206055,-0.950193405,-0.002526293,-0.267608643,-0.836090088,-0.37537384,-0.218933105,,,,,-0.874099731,-0.68378067,-0.387832642,-0.893829346,-0.311161041,-0.374498367,-0.940704346,-0.205796242,-0.641283035,-0.644287109,-0.583496094,-1.012176514,-0.720283508,-0.934173584,-1.327632904,-0.584533691,-1.027801514,-1.160739899,-0.003075497,-0.002342597
71.59,-0.627792358,-1.002807617,-0.990653038,-0.002523286,-0.270019531,-0.72756958,-0.36907959,-0.266601563,,,,,-0.885253906,-0.709392548,-0.363647461,-0.864334106,-0.339126587,-0.410160065,-0.918518066,-0.175312042,-0.657737732,-0.658050537,-0.617004395,-0.969024658,-0.710670471,-0.955581665,-1.346904755,-0.598999023,-0.996948242,-1.146854401,-0.003078499,-0.002362113
71.6,-0.611831665,-0.954223633,-0.990653038,-0.002526293,-0.265167236,-0.735229492,-0.398010254,-0.338745117,,,,,-0.862960815,-0.751178741,-0.352752686,-0.877845764,-0.311161041,-0.413726807,-0.944396973,-0.215957642,-0.660270691,-0.636795044,-0.641845703,-0.975006104,-0.710670471,-0.997154236,-1.337268829,-0.600402832,-1.01751709,-1.154426575,-0.003092011,-0.002353856
71.61,-0.611831665,-0.950439453,-0.967358112,-0.002522534,-0.261474609,-0.813110352,-0.377883911,-0.288513184,,,,,-0.8802948,-0.744441986,-0.382995605,-0.907341003,-0.296569824,-0.400650024,-0.934524536,-0.229929924,-0.685585022,-0.611785889,-0.65423584,-0.95942688,-0.71307373,-0.988327026,-1.309562683,-0.577941895,-1.044494629,-1.173366547,-0.003100269,-0.002337343
71.62,-0.62902832,-1.032165527,-0.968584061,-0.002523286,-0.235748291,-0.824615479,-0.366569519,-0.244689941,,,,,-0.895172119,-0.686477661,-0.422927856,-0.91103363,-0.251579285,-0.394706726,-0.893859863,-0.179122925,-0.717229843,-0.613037109,-0.655456543,-0.963027954,-0.668655396,-0.973220825,-1.319202423,-0.564758301,-1.039367676,-1.158214569,-0.003088258,-0.002347101
71.63,-0.659729004,-1.004089355,-0.971036434,-0.002527797,-0.238189697,-0.825866699,-0.379142761,-0.283325195,,,,,-0.869140625,-0.667606354,-0.405982971,-0.868011475,-0.230911255,-0.389951706,-0.898788452,-0.161340714,-0.670396805,-0.628036499,-0.622009277,-1.016975403,-0.702270508,-0.994628906,-1.328838348,-0.598999023,-1.026519775,-1.136753082,-0.003073245,-0.002347101
71.64,-0.642532349,-0.923583984,-0.964905739,-0.002523286,-0.266357422,-0.805450439,-0.377883911,-0.309082031,,,,,-0.893920898,-0.706695557,-0.382995605,-0.854499817,-0.244285583,-0.373308182,-0.906188965,-0.180393219,-0.650144577,-0.623031616,-0.651733398,-1.020568848,-0.744293213,-1.003433228,-1.298725128,-0.614807129,-1.030395508,-1.167053223,-0.003076247,-0.002340345
71.65,-0.61920166,-0.961914063,-0.96367979,-0.002521782,-0.256561279,-0.77355957,-0.365310669,-0.321960449,,,,,-0.91003418,-0.732307434,-0.382995605,-0.893829346,-0.200508118,-0.353099823,-0.895095825,-0.172771931,-0.708370209,-0.603042603,-0.669128418,-1.00138855,-0.677055359,-1.007225037,-1.297519684,-0.566101074,-1.020080566,-1.199874878,-0.00307925,-0.002344098
71.66,-0.685531616,-1.013000488,-0.966132164,-0.002536068,-0.24307251,-0.762054443,-0.357749939,-0.301391602,,,,,-0.856750488,-0.712089539,-0.357589722,-0.887680054,-0.17375946,-0.347154617,-0.928375244,-0.153719425,-0.710903168,-0.623031616,-0.614562988,-0.989395142,-0.662651062,-0.980781555,-1.331245422,-0.550292969,-0.982818604,-1.199874878,-0.003080001,-0.002344849
71.67,-0.723602295,-1.018127441,-0.995557308,-0.002540579,-0.254089355,-0.76461792,-0.385429382,-0.276916504,,,,,-0.854278564,-0.705348969,-0.350334167,-0.8409729,-0.240634918,-0.361421585,-0.956710815,-0.151179314,-0.672927856,-0.639297485,-0.628173828,-0.996582031,-0.696266174,-0.935440063,-1.333652496,-0.552856445,-0.987976074,-1.160739899,-0.003081502,-0.002344098
71.68,-0.662200928,-1.016845703,-1.010270119,-0.002523286,-0.255340576,-0.799072266,-0.385429382,-0.305236816,,,,,-0.893920898,-0.733657837,-0.391464233,-0.847122192,-0.281978607,-0.363800049,-0.93699646,-0.148639202,-0.695713043,-0.636795044,-0.679016113,-1.00617981,-0.659049988,-0.944259644,-1.338474274,-0.522583008,-1.013671875,-1.098884583,-0.00307925,-0.002352355
71.69,-0.632705688,-0.968261719,-0.971036434,-0.002514263,-0.24432373,-0.777374268,-0.361534119,-0.306518555,,,,,-0.8802948,-0.763313293,-0.403572083,-0.885223389,-0.22726059,-0.347154617,-0.930831909,-0.142288208,-0.705839157,-0.66178894,-0.686462402,-0.977416992,-0.661445618,-0.944259644,-1.362560272,-0.543640137,-1.007232666,-1.119083405,-0.003084505,-0.002355357
71.7,-0.644989014,-0.969604492,-0.936706543,-0.002524038,-0.246765137,-0.73651123,-0.400527954,-0.252380371,,,,,-0.871612549,-0.775444031,-0.369682312,-0.895057678,-0.21023941,-0.328134537,-0.924667358,-0.132126808,-0.657737732,-0.64553833,-0.655456543,-0.988204956,-0.695068359,-0.915290833,-1.355335236,-0.567382813,-1.005950928,-1.198612213,-0.003085255,-0.0023456
71.71,-0.644989014,-1.043640137,-0.95877552,-0.002532308,-0.24307251,-0.77355957,-0.430725098,-0.240844727,,,,,-0.8802948,-0.77274704,-0.372108459,-0.896286011,-0.221179962,-0.329324722,-0.903717041,-0.13466692,-0.637485504,-0.604278564,-0.620727539,-1.00378418,-0.683059692,-0.931663513,-1.322814941,-0.52520752,-1.031646729,-1.206188202,-0.003076247,-0.002336592
71.72,-0.656051636,-1.027038574,-1.006591797,-0.002525541,-0.259033203,-0.753112793,-0.405555725,-0.284606934,,,,,-0.870391846,-0.766010284,-0.390258789,-0.904891968,-0.194431305,-0.364988327,-0.913574219,-0.154990196,-0.675458908,-0.628036499,-0.624450684,-0.952232361,-0.691467285,-0.958106995,-1.316791534,-0.505432129,-1.029083252,-1.160739899,-0.003075497,-0.002336592
71.73,-0.683074951,-0.996398926,-1.000461578,-0.002527797,-0.274963379,-0.67779541,-0.396751404,-0.266601563,,,,,-0.851791382,-0.764659882,-0.385421753,-0.891365051,-0.194431305,-0.370931625,-0.934524536,-0.182933807,-0.691915512,-0.669296265,-0.644348145,-0.977416992,-0.66985321,-0.946769714,-1.325222015,-0.547607422,-1.002105713,-1.15190506,-0.003084505,-0.0023456
71.74,-0.681838989,-1.04107666,-0.962453842,-0.002539827,-0.228393555,-0.71862793,-0.381660461,-0.206054688,,,,,-0.834472656,-0.753875732,-0.405982971,-0.919639587,-0.188350677,-0.349534988,-0.943161011,-0.191824436,-0.653942108,-0.666793823,-0.659179688,-1.056526184,-0.632637024,-0.945510864,-1.327632904,-0.609558105,-1.023956299,-1.194824219,-0.003086757,-0.002357609
71.75,-0.649902344,-0.992553711,-0.966132164,-0.002526293,-0.209991455,-0.806762695,-0.348945618,-0.236938477,,,,,-0.859222412,-0.736354828,-0.401145935,-0.963890076,-0.207805634,-0.337646484,-0.953018188,-0.186744213,-0.640018463,-0.656799316,-0.682739258,-1.04094696,-0.675857544,-0.937957764,-1.336063385,-0.602966309,-1.066345215,-1.191040039,-0.003087507,-0.00235911
71.76,-0.632705688,-0.936340332,-0.971036434,-0.002512007,-0.255340576,-0.795257568,-0.37537384,-0.283325195,,,,,-0.882781982,-0.732307434,-0.338233948,-0.91595459,-0.245498657,-0.322191238,-0.950561523,-0.195635319,-0.665332794,-0.664291382,-0.712524414,-1.002578735,-0.707069397,-0.929138184,-1.332450867,-0.517272949,-1.045776367,-1.154426575,-0.003094263,-0.002353105
71.77,-0.636398315,-1.016845703,-0.986975193,-0.002518774,-0.272491455,-0.754394531,-0.403045654,-0.257568359,,,,,-0.867904663,-0.730960846,-0.31161499,-0.859413147,-0.244285583,-0.335268021,-0.928375244,-0.186744213,-0.675458908,-0.649291992,-0.685241699,-0.991790771,-0.690261841,-0.964408875,-1.320407867,-0.519958496,-0.971252441,-1.170841217,-0.003085255,-0.002350854
71.78,-0.660964966,-1.038513184,-1.00904417,-0.002534564,-0.2578125,-0.765869141,-0.394241333,-0.288513184,,,,,-0.884002686,-0.753875732,-0.35395813,-0.871704102,-0.277114868,-0.3602314,-0.898788452,-0.160070419,-0.680522919,-0.621795654,-0.634399414,-0.992996216,-0.680656433,-0.976989746,-1.318000793,-0.605651855,-0.941711426,-1.180938721,-0.003073995,-0.00234635
71.79,-0.665878296,-0.95300293,-0.990653038,-0.002547346,-0.249206543,-0.765869141,-0.420661926,-0.341308594,,,,,-0.882781982,-0.787574768,-0.386627197,-0.901199341,-0.28805542,-0.366176605,-0.906188965,-0.163880825,-0.666599274,-0.619277954,-0.657958984,-1.036155701,-0.678253174,-0.968177795,-1.299930573,-0.589782715,-0.999542236,-1.188514709,-0.003082253,-0.002338844
71.8,-0.62411499,-0.941467285,-0.980844498,-0.00254509,-0.263885498,-0.740356445,-0.396751404,-0.301391602,,,,,-0.840652466,-0.764659882,-0.350334167,-0.904891968,-0.250362396,-0.386384964,-0.961654663,-0.180393219,-0.651409149,-0.646789551,-0.710083008,-1.060127258,-0.695068359,-0.982025146,-1.311977386,-0.541015625,-1.034210205,-1.194824219,-0.003089759,-0.002341096
